Year,Month,Day,Period,Time,Coast,East,Far_West,North,North_Central,South_Central,South,West
2018,3,11,16,2018-03-11 22:00,10323.30046,1176.373067,2503.178345,822.4309591,9887.070231,5208.936808,3505.6190799999995,1122.4664
2018,3,11,17,2018-03-11 23:00,10541.92505,1256.69341,2574.453695,854.2155762,10409.73291,5502.474325,3433.07074,1158.990153
2018,3,11,18,2018-03-12 0:00,10431.31632,1261.889547,2612.967021,868.0385132000001,10604.53337,5577.804647,3331.056824,1199.231038
2018,3,11,19,2018-03-12 1:00,10090.6888,1206.134084,2568.168722,864.4634094,10353.93026,5396.675659,3163.633748,1210.309265
2018,3,11,20,2018-03-12 2:00,9541.452067,1143.981598,2538.094849,832.7159526,9732.188965,5055.268555,2989.193604,1163.628194
2018,3,11,21,2018-03-12 3:00,8954.647298,1076.114512,2539.354574,800.3521982999998,9162.289958,4682.006795,2743.80481,1082.331665
2018,3,11,22,2018-03-12 4:00,8541.677979,1040.484416,2531.732808,776.1799622000002,8773.436768000001,4388.123576,2548.541748,1039.724915
2018,3,11,23,2018-03-12 5:00,8304.996256999999,1070.885895,2523.75472,774.5112152,8628.0118,4254.055868,2451.085551,1024.144307
2018,3,12,0,2018-03-12 6:00,8201.36853,1039.093394,2527.721232,786.856074,8651.084798,4204.222046,2412.428263,1009.809662
2018,3,12,1,2018-03-12 7:00,8247.720459,1059.877014,2516.803792,802.8827972,8915.530436,4258.523641,2381.614299,1030.163055
2018,3,12,2,2018-03-12 8:00,8510.438720999999,1130.680623,2527.175191,848.3353221000001,9525.549479,4481.987793,2420.459188,1061.170949
2018,3,12,3,2018-03-12 9:00,9050.482422,1301.582764,2547.213359,915.797643,10648.99129,4943.917277000001,2476.696309,1114.944031
2018,3,12,4,2018-03-12 10:00,9680.595133,1469.710917,2609.512736,994.8425649,11910.35547,5491.645508,2661.651469000001,1191.069173
2018,3,12,5,2018-03-12 11:00,10016.0026,1557.711731,2681.08136,1035.531942,12642.28719,5861.509561999998,2753.670166,1253.026611
2018,3,12,6,2018-03-12 12:00,10207.77401,1575.231669,2680.021464,1038.212301,12667.0415,5918.8837079999985,2811.013082,1268.607524
2018,3,12,7,2018-03-12 13:00,10392.03296,1554.072734,2687.133199,1087.688944,12460.36515,5880.117025,2892.380249,1201.636108
2018,3,12,8,2018-03-12 14:00,10494.33683,1519.890849,2682.069926,1070.292877,12166.74512,5790.97347,2948.01357,1170.379283
2018,3,12,9,2018-03-12 15:00,10461.68986,1458.100698,2648.16451,1025.093948,11845.79468,5626.779256,3004.957092,1135.372314
2018,3,12,10,2018-03-12 16:00,10414.30754,1392.319621,2601.792745,997.0854238,11474.07308,5459.905558,2965.348612,1094.295349
2018,3,12,11,2018-03-12 17:00,10407.21867,1374.5704039999996,2580.605815,982.3877411,11128.79134,5370.877970000001,2954.046611,1081.970398
2018,3,12,12,2018-03-12 18:00,10356.58553,1345.464549,2566.242391,978.3069712,10828.87712,5316.0718590000015,2974.415527,1075.562154
2018,3,12,13,2018-03-12 19:00,10330.95719,1331.209076,2553.233765,966.3187408,10601.823,5298.655884000002,2972.1370850000008,1073.144867
2018,3,12,14,2018-03-12 20:00,10264.98234,1286.888957,2552.761027,951.9627533,10496.52604,5343.084432,2917.904297,1062.3634439999996
2018,3,12,15,2018-03-12 21:00,10162.87077,1327.777547,2542.097209,940.9734548,10525.01961,5407.723226,2883.129761,1071.025055
2018,3,12,16,2018-03-12 22:00,10046.73153,1336.102427,2540.463521,896.9053294,10693.1888,5483.26241,2887.987061,1145.122386
2018,3,12,17,2018-03-12 23:00,10370.11523,1423.532572,2572.670369,940.083252,11198.5612,5747.507039,3006.437134,1193.637472
2018,3,12,18,2018-03-13 0:00,10340.09294,1445.040324,2617.17454,976.7311757,11359.66382,5820.392334,3046.4893190000007,1215.15035
2018,3,12,19,2018-03-13 1:00,10063.04191,1398.593343,2584.808695,969.2990061,10978.98771,5600.486084,2978.284159,1217.141744
2018,3,12,20,2018-03-13 2:00,9537.771973,1338.231272,2520.102254,939.9217784,10367.91707,5219.400431,2818.904704,1208.971497
2018,3,12,21,2018-03-13 3:00,9009.970703,1269.53124,2462.124695,903.7245839,9754.130452,4854.344971,2654.791199,1189.734019
2018,3,12,22,2018-03-13 4:00,8751.505371,1250.634593,2443.480001000001,880.2167155,9429.553467,4602.42334,2506.009705,1150.841187
2018,3,12,23,2018-03-13 5:00,8586.87443,1228.123016,2446.341024,867.0516968000002,9353.000651,4496.138468,2406.490499,1150.587524
2018,3,13,0,2018-03-13 6:00,8536.391195,1254.377238,2457.637716,868.5052694,9377.241699,4494.571086,2360.437215,1145.45577
2018,3,13,1,2018-03-13 7:00,8583.934163,1267.1539,2503.482666,866.197581,9585.362793,4542.005249,2350.600464,1110.238047
2018,3,13,2,2018-03-13 8:00,8864.282389,1344.9630029999996,2529.8871870000007,901.1610107,10019.31128,4773.448364,2368.968079,1109.259237
2018,3,13,3,2018-03-13 9:00,9449.542074,1443.109558,2573.689677,967.5100403,10987.99512,5189.20166,2480.678324,1162.408905
2018,3,13,4,2018-03-13 10:00,10103.94735,1533.19339,2644.62557,1043.394073,11999.66943,5707.805013,2641.108683,1217.504985
2018,3,13,5,2018-03-13 11:00,10353.7006,1587.784159,2687.201253,1078.972382,12471.10319,5975.3911130000015,2712.61263,1243.724965
2018,3,13,6,2018-03-13 12:00,10447.00326,1574.517303,2653.899984,1080.893087,12356.22689,5964.921794,2753.006877,1221.142934
2018,3,13,7,2018-03-13 13:00,10445.34473,1547.849904,2599.99644,1096.479513,12078.98511,5842.976603,2813.553833,1145.332316
2018,3,13,8,2018-03-13 14:00,10486.38965,1470.002126,2564.161845,1053.5353189999996,11728.90731,5659.74943,2849.308167,1108.24822
2018,3,13,9,2018-03-13 15:00,10446.63062,1409.76236,2526.391602,1013.964717,11402.17008,5488.232625,2890.657043,1109.2110289999996
2018,3,13,10,2018-03-13 16:00,10461.44637,1405.031067,2517.970215,980.5575867,11133.47168,5346.403971,2908.005534,1119.919545
2018,3,13,11,2018-03-13 17:00,10465.16496,1378.694997,2507.053019,958.8513031,10895.72274,5270.935669,2936.881632,1059.880732
2018,3,13,12,2018-03-13 18:00,10478.87915,1349.23882,2492.514506,942.3847453,10710.8243,5241.157756000001,2958.323832,1067.145528
2018,3,13,13,2018-03-13 19:00,10518.816,1347.266988,2489.939331,929.9798838,10543.271,5276.771118,2967.82015,1038.331645
2018,3,13,14,2018-03-13 20:00,10513.56665,1320.357544,2479.868123,869.8856506000002,10702.97616,5382.450765,2950.809428,1053.516062
2018,3,13,15,2018-03-13 21:00,10401.38045,1306.399567,2480.350627,907.7343597,10558.43319,5446.779744,2908.343038,1076.69634
2018,3,13,16,2018-03-13 22:00,10208.82031,1333.798238,2485.762472,864.2185059000002,10642.29053,5499.230184,2905.733582,1096.374451
2018,3,13,17,2018-03-13 23:00,10458.07886,1417.971497,2505.57373,903.5860341,11168.7124,5736.233602,3023.446187,1159.873912
2018,3,13,18,2018-03-14 0:00,10402.25464,1447.598684,2525.280741,924.8021901,11374.67204,5774.389038,3075.808512,1220.58312
2018,3,13,19,2018-03-14 1:00,10042.39876,1386.969493,2516.030619,910.9333852,11054.80884,5570.439168,2988.64384,1190.735555
2018,3,13,20,2018-03-14 2:00,9561.107178,1319.105245,2503.491781,884.4993998,10389.21012,5174.653727,2809.852173,1138.938202
2018,3,13,21,2018-03-14 3:00,9048.265544,1251.784566,2444.626709,856.9989826999998,9784.355143,4816.9442549999985,2626.433716,1130.967133
2018,3,13,22,2018-03-14 4:00,8707.329183,1226.633016,2413.931193,860.4841970000001,9488.319255,4589.502523,2482.407572,1108.360992
2018,3,13,23,2018-03-14 5:00,8523.320557,1227.8088380000004,2428.127747,870.1253357,9379.613363,4479.299032,2392.0592850000007,1096.791402
2018,3,14,0,2018-03-14 6:00,8481.045329,1238.690033,2439.826335,884.4536641000002,9433.492106,4463.472005,2340.113444,1100.229065
2018,3,14,1,2018-03-14 7:00,8559.548828,1276.490458,2460.052673,907.6972961,9696.345215,4544.088542,2340.720846,1111.656036
2018,3,14,2,2018-03-14 8:00,8846.181315,1347.811117,2489.35083,946.0898132,10388.86979,4801.922974,2383.017354,1167.502207
2018,3,14,3,2018-03-14 9:00,9436.844645,1476.3908279999996,2534.87793,1009.390015,11499.55062,5313.821167,2497.184591,1250.4022730000004
2018,3,14,4,2018-03-14 10:00,10121.53133,1636.307465,2598.580973,1075.9511619999996,12760.12524,5903.076579,2654.75769,1357.774994
2018,3,14,5,2018-03-14 11:00,10377.28394,1709.364563,2626.846334,1093.618184,13247.22347,6186.183268,2718.38385,1398.591604
2018,3,14,6,2018-03-14 12:00,10464.46696,1684.362478,2608.766846,1102.000122,12919.84831,6101.461751,2758.627889,1336.737712
2018,3,14,7,2018-03-14 13:00,10516.29297,1579.74115,2551.865153,1108.262502,12348.98665,5888.895589,2853.245443,1271.786855
2018,3,14,8,2018-03-14 14:00,10553.18717,1478.894663,2519.915039,1085.9547630000004,11914.68424,5706.558146,2902.2701420000008,1221.544393
2018,3,14,9,2018-03-14 15:00,10507.85994,1440.867421,2469.833272,1015.38353,11462.97835,5530.713215999999,2948.572286,1201.75943
2018,3,14,10,2018-03-14 16:00,10523.59001,1370.3223779999996,2426.022359,978.3503672,11132.09416,5417.993122999998,3012.937764,1180.021037
2018,3,14,11,2018-03-14 17:00,10610.14909,1357.325165,2421.429403,973.0287272,10841.57503,5378.0874840000015,3074.498494,1176.744314
2018,3,14,12,2018-03-14 18:00,10672.16545,1354.491282,2419.837158,949.0434316,10670.22957,5376.225301,3129.68988,1168.952576
2018,3,14,13,2018-03-14 19:00,10719.68392,1367.022146,2439.654582,934.05336,10637.41829,5419.425415,3155.228455,1167.492411
2018,3,14,14,2018-03-14 20:00,10717.78255,1349.229848,2456.093465,935.1365814,10656.41821,5466.793457,3146.714111,1157.971303
2018,3,14,15,2018-03-14 21:00,10574.51009,1342.177724,2479.792135,914.5211436,10721.01196,5508.066976,3076.891337,1163.180613
2018,3,14,16,2018-03-14 22:00,10351.16756,1330.938253,2492.8989260000008,864.7803294,10698.45345,5533.548787,3013.805725,1224.47052
2018,3,14,17,2018-03-14 23:00,10570.26025,1399.868805,2515.250549,893.2325541000001,11128.5603,5760.904175,3094.072164,1287.214925
2018,3,14,18,2018-03-15 0:00,10459.50317,1376.495382,2544.9301760000008,867.5622559000002,11264.87744,5815.100382,3102.9614460000007,1344.0608619999996
2018,3,14,19,2018-03-15 1:00,10083.8571,1369.662862,2558.895793,833.9784037000002,10919.61442,5543.589478,3005.79305,1308.143392
2018,3,14,20,2018-03-15 2:00,9607.972168,1303.342234,2533.456238,828.8128153,10204.75277,5152.019368,2844.128601000001,1258.533915
2018,3,14,21,2018-03-15 3:00,9092.086751,1264.581411,2502.190674,794.0460409,9466.139648,4727.872681,2651.310079,1204.849894
2018,3,14,22,2018-03-15 4:00,8734.356283,1202.631124,2487.453491,782.3780059999998,9026.864176,4448.109253000001,2488.841777,1167.7634890000004
2018,3,14,23,2018-03-15 5:00,8533.956706,1194.072306,2483.460897,780.3828633999998,8791.497640000001,4349.498779,2384.69987,1165.898549
2018,3,15,0,2018-03-15 6:00,8459.637614,1207.862295,2478.898682,779.0396322,8761.314453,4290.214803,2326.498962,1178.954203
2018,3,15,1,2018-03-15 7:00,8498.697673,1214.258993,2468.976013,790.6750488,8961.924723,4331.002197,2319.932251,1185.0583800000004
2018,3,15,2,2018-03-15 8:00,8757.145671,1228.821971,2490.775879,813.3233438999998,9469.632406,4500.45341,2356.044881,1219.374634
2018,3,15,3,2018-03-15 9:00,9265.755697,1337.352885,2513.587301,870.8036447999998,10423.61605,4916.969035,2463.1767170000007,1299.274394
2018,3,15,4,2018-03-15 10:00,9875.585449,1478.173615,2538.616211,922.2418416000003,11526.22868,5417.799316,2630.279622,1399.328349
2018,3,15,5,2018-03-15 11:00,10082.97396,1518.724355,2579.053243,947.6112213,11909.17,5687.232463,2711.101054,1410.562022
2018,3,15,6,2018-03-15 12:00,10206.20182,1502.162425,2583.797729,951.5720927,11788.53963,5656.280233,2757.769368,1374.14505
2018,3,15,7,2018-03-15 13:00,10406.78809,1492.708323,2551.5594690000007,986.6354624,11624.45052,5591.079304999998,2854.550232,1274.568797
2018,3,15,8,2018-03-15 14:00,10590.89176,1460.7520550000004,2540.250081,970.5916138,11506.54427,5583.270508,2982.493368,1287.1126
2018,3,15,9,2018-03-15 15:00,10674.35645,1424.518443,2543.572449,913.5514374,11482.32666,5578.1253259999985,3005.23763,1263.886495
2018,3,15,10,2018-03-15 16:00,10754.82593,1415.446411,2535.724182,961.1829732,11247.45361,5571.771159000001,3042.1082760000004,1224.098857
2018,3,15,11,2018-03-15 17:00,10872.52889,1418.425557,2543.186605,929.0394033,11146.55721,5603.224406,3066.578918,1209.386617
2018,3,15,12,2018-03-15 18:00,10839.93823,1375.817485,2547.742249,918.0154165,11030.66349,5586.646159000001,3146.310079,1222.488607
2018,3,15,13,2018-03-15 19:00,10830.75846,1392.327423,2539.728821,908.4956563,11103.15234,5568.3508299999985,3200.008199,1260.194255
2018,3,15,14,2018-03-15 20:00,10683.46615,1380.369222,2549.014669,897.9393259999998,11127.58813,5550.461222,3258.3407190000007,1283.690135
2018,3,15,15,2018-03-15 21:00,10552.76554,1406.119425,2544.147685000001,869.8851827,11117.72412,5608.884481,3273.009989,1317.26181
2018,3,15,16,2018-03-15 22:00,10584.06673,1412.21697,2531.212138,853.6870015000002,11120.83927,5674.049316,3242.561259,1345.8696699999996
2018,3,15,17,2018-03-15 23:00,10809.2133,1462.122142,2530.695597,872.5121765,11472.4891,5866.653971,3287.579631,1371.509399
2018,3,15,18,2018-03-16 0:00,10714.91252,1459.712402,2572.24528,875.963618,11482.10897,5835.304321000001,3321.842733,1360.132975
2018,3,15,19,2018-03-16 1:00,10420.71501,1406.177521,2581.777466,846.5026244999998,11021.2041,5602.447225,3225.863973,1314.832367
2018,3,15,20,2018-03-16 2:00,9979.674316,1314.188934,2534.911865,803.5644328,10241.93205,5250.126465,3082.316467,1258.052999
2018,3,15,21,2018-03-16 3:00,9505.488851,1193.125926,2484.753784,762.1464081,9388.333903,4878.146688000002,2901.875122,1184.6253869999996
2018,3,15,22,2018-03-16 4:00,9145.933431,1121.163615,2450.370748,733.2478485,8840.46403,4568.99353,2754.274068,1125.05248
2018,3,15,23,2018-03-16 5:00,8921.239665000001,1091.510091,2444.906616,706.8503571,8449.761962999999,4371.640706,2643.792135,1074.651255
2018,3,16,0,2018-03-16 6:00,8788.204264,1074.426559,2425.936198,704.2553864,8191.008381999999,4268.994751,2574.412679,1067.795898
2018,3,16,1,2018-03-16 7:00,8787.342529000001,1064.807576,2364.614482,711.8583781000002,8207.385701000001,4246.791667,2521.278483,1109.811727
2018,3,16,2,2018-03-16 8:00,8962.025798,1094.3108109999996,2316.996989,729.8212789,8431.822266,4328.541219,2501.433187,1170.833516
2018,3,16,3,2018-03-16 9:00,9421.191895,1178.692098,2326.476298,769.940918,9031.832194,4637.365112,2581.303263,1237.0902
2018,3,16,4,2018-03-16 10:00,9936.546549,1247.700104,2365.408162,820.1245677000002,9868.059245,5043.376872,2748.1754960000007,1293.604665
2018,3,16,5,2018-03-16 11:00,10181.86458,1293.744202,2407.212545,839.5205587000003,10278.96053,5341.217855,2829.921448,1304.10084
2018,3,16,6,2018-03-16 12:00,10503.39762,1336.871175,2364.993978,878.0683339,10549.84465,5467.216187,2917.143799,1327.715556
2018,3,16,7,2018-03-16 13:00,10898.38436,1373.5816140000004,2358.860433,934.382253,10927.31632,5614.455526,3096.070129,1305.484182
2018,3,16,8,2018-03-16 14:00,11206.78011,1357.806193,2363.329773,971.7692413,11229.60791,5757.950439,3284.553223,1311.635356
2018,3,16,9,2018-03-16 15:00,11463.40381,1440.910604,2376.72937,975.7564596,11426.5481,5965.106201,3495.038737,1305.561361
2018,3,16,10,2018-03-16 16:00,11819.96753,1485.37324,2393.386576000001,851.2395528,12371.60498,6165.42159,3715.091573,1303.921285
2018,3,16,11,2018-03-16 17:00,12170.03914,1531.367645,2409.754049,975.8720754,11787.74276,6408.313558,3926.199015,1324.472626
2018,3,16,12,2018-03-16 18:00,12486.62817,1566.28243,2434.433187,971.4701487,11985.65999,6650.373901,4106.108866,1339.83136
2018,3,16,13,2018-03-16 19:00,12798.19474,1625.212026,2470.438904,953.5931295,12161.50854,6926.141234999999,4221.4694009999985,1374.489085
2018,3,16,14,2018-03-16 20:00,13023.25366,1619.017141,2487.532023,923.7387238,12306.44246,7166.435181,4266.009928,1396.799255
2018,3,16,15,2018-03-16 21:00,12924.39673,1618.535716,2469.881897,922.2193654,12228.74854,7239.025065000002,4190.130819,1379.294627
2018,3,16,16,2018-03-16 22:00,12500.06112,1548.2346289999996,2483.638835,896.3771617000001,11872.74902,7010.7414549999985,4020.292257,1328.001444
2018,3,16,17,2018-03-16 23:00,12463.24089,1527.255524,2495.360962,893.1451569,11762.80884,6856.922567000001,3887.046346,1312.717804
2018,3,16,18,2018-03-17 0:00,12202.53743,1512.353831,2515.354472,895.3097787999999,11549.46794,6683.289836,3795.444112,1308.077657
2018,3,16,19,2018-03-17 1:00,11731.5481,1421.983459,2473.7453,859.9496816,10943.72388,6315.023804,3600.382039,1273.83611
2018,3,16,20,2018-03-17 2:00,11132.68392,1350.209524,2487.96224,798.6056518999999,10116.06258,5873.2854,3406.66213,1146.2714130000004
2018,3,16,21,2018-03-17 3:00,10473.27051,1221.550039,2485.810343,748.9673309,9279.444336,5393.238973,3180.8296920000007,1050.897939
2018,3,16,22,2018-03-17 4:00,9938.581462,1121.622518,2495.80542,692.161555,8625.139811,5003.404907,2980.212708,982.7063853
2018,3,16,23,2018-03-17 5:00,9575.893148,1095.261408,2469.102763,670.1976063999998,8168.9921060000015,4715.111898,2826.784932,969.3656514
2018,3,17,0,2018-03-17 6:00,9337.138102,1059.965169,2465.967244,673.6136372999998,7935.3047689999985,4541.963338000001,2721.3605350000007,942.0448201
2018,3,17,1,2018-03-17 7:00,9217.719238,1069.187815,2460.629395,680.1396281000002,7850.457275,4463.606527,2656.321248,949.129659
2018,3,17,2,2018-03-17 8:00,9206.085856,1065.4092,2494.973958,704.0686188,7886.0504150000015,4480.372518,2641.289042000001,929.4480591
2018,3,17,3,2018-03-17 9:00,9328.795817,1091.044413,2558.552572,738.4158936000001,8177.386068000002,4583.582357,2674.67867,916.236496
2018,3,17,4,2018-03-17 10:00,9604.335775,1132.878235,2576.698893,778.5852,8693.531901,4780.295003,2739.865072,962.5770925
2018,3,17,5,2018-03-17 11:00,9777.834961,1182.08433,2561.672323,806.0570831,9159.928874,5001.591431,2785.452271,1025.006002
2018,3,17,6,2018-03-17 12:00,10112.49797,1248.883931,2514.577352,844.5712636,9604.740723,5274.141032,2916.40981,1106.935354
2018,3,17,7,2018-03-17 13:00,10591.77604,1304.270304,2467.921651,896.3732808,10026.1923,5605.44519,3115.079976,1173.114726
2018,3,17,8,2018-03-17 14:00,11001.19523,1304.342662,2455.0396530000007,914.2424978,10222.75732,5826.2578939999985,3316.947083,1173.505147
2018,3,17,9,2018-03-17 15:00,11267.88843,1317.236481,2500.4078170000007,906.7078857,10349.55363,5969.214884,3523.542013,1117.419128
2018,3,17,10,2018-03-17 16:00,11462.76953,1306.988434,2508.329793,890.3157348999998,10467.86418,6102.827067,3715.779338,1120.285716
2018,3,17,11,2018-03-17 17:00,11834.55477,1432.252299,2541.520243,869.7654928,10610.11922,6235.349976,3925.652384,1129.547068
2018,3,17,12,2018-03-17 18:00,12217.69906,1468.123637,2585.4342850000007,883.7765706,10787.72233,6418.462402,4106.314718,1105.713175
2018,3,17,13,2018-03-17 19:00,12419.07975,1504.4024960000004,2628.210917000001,848.9682972999999,11094.75407,6689.36381,4226.9055990000015,1149.239502
2018,3,17,14,2018-03-17 20:00,12516.32227,1508.8231,2625.267944,887.4437866000002,11010.07715,6895.996541,4277.633789,1162.983398
2018,3,17,15,2018-03-17 21:00,12426.16602,1491.761719,2596.951416,934.5139211,10929.9012,6912.281779000001,4209.300781,1174.932688
2018,3,17,16,2018-03-17 22:00,12043.34456,1454.7483619999996,2539.027669,871.0986481000001,10648.26546,6774.638062000001,4033.649495,1273.84903
2018,3,17,17,2018-03-17 23:00,11912.46501,1483.667959,2497.727559,875.7230886,10705.91545,6697.058716,3895.998067,1322.092916
2018,3,17,18,2018-03-18 0:00,11745.84741,1438.284241,2493.474386,883.5624847000001,10627.10596,6547.9059240000015,3773.769104,1347.08079
2018,3,17,19,2018-03-18 1:00,11379.16553,1367.414093,2471.261719,862.6594391000001,10231.54704,6261.06722,3575.200541,1269.968313
2018,3,17,20,2018-03-18 2:00,10919.73698,1287.00883,2435.293884,838.0190175,9648.695882,5909.5159509999985,3378.177633,1211.884776
2018,3,17,21,2018-03-18 3:00,10364.6259,1202.295064,2426.867574,805.0288035,8920.668864,5478.057861,3156.311361,1131.604645
2018,3,17,22,2018-03-18 4:00,9873.975667,1091.3376460000004,2410.5044350000007,757.2606252,8398.653564,5098.368611999998,2960.260661,1080.5647279999996
2018,3,17,23,2018-03-18 5:00,9516.753581,1079.706843,2372.3479,740.6949158,8038.438802,4797.634644,2823.927429,1052.818665
2018,3,18,0,2018-03-18 6:00,9266.025146,1014.68423,2356.931071,733.0279795,7749.861125,4622.228515999999,2730.446554,1029.828934
2018,3,18,1,2018-03-18 7:00,9105.960368,991.600708,2336.546651,725.4380493,7613.571289,4507.335815,2666.226725,1037.172933
2018,3,18,2,2018-03-18 8:00,9024.883057,950.4221903,2365.722412,734.5010884999998,7657.982178,4464.012695,2633.855286,1015.948954
2018,3,18,3,2018-03-18 9:00,9088.08431,965.8208923,2410.912699,746.3913574,7832.742554,4508.029338,2640.511597,980.9411977
2018,3,18,4,2018-03-18 10:00,9264.09668,1036.233958,2467.23879,772.8887227000001,8174.521973000001,4655.193726,2694.3140670000007,980.8095601
2018,3,18,5,2018-03-18 11:00,9362.942139,1109.201955,2499.224304,792.6324361000002,8605.017984999999,4824.406982,2708.955444,990.4546153
2018,3,18,6,2018-03-18 12:00,9771.01652,1198.111277,2506.626322,831.3600667000002,9076.488931999998,5070.483439,2827.186218,1021.973638
2018,3,18,7,2018-03-18 13:00,10389.86898,1236.461365,2539.657308,847.9302979,9646.972168,5374.758382,3014.631409,1038.945913
2018,3,18,8,2018-03-18 14:00,10950.40462,1259.185303,2603.355916,837.1856028,9973.037191,5611.560994,3197.82782,1040.828552
2018,3,18,9,2018-03-18 15:00,11387.78857,1296.98347,2616.140055,900.3161825,10214.09774,5799.037557,3427.794596,1029.555069
2018,3,18,10,2018-03-18 16:00,11608.79191,1335.54184,2608.01532,938.5672811,10394.71973,5892.965332,3683.614136,1050.974701
2018,3,18,11,2018-03-18 17:00,11800.14331,1344.238098,2571.62679,914.0691325,10476.69425,6132.654256,3930.127299,1178.154409
2018,3,18,12,2018-03-18 18:00,12210.7513,1366.5935470000004,2571.680359,908.0484975,10668.49007,6535.314412,4155.963257,1243.4470210000004
2018,3,18,13,2018-03-18 19:00,12824.25903,1430.215892,2458.978475,878.0064748,11022.9917,6938.218465000001,4309.982259,1351.001048
2018,3,18,14,2018-03-18 20:00,13069.24243,1456.803904,2440.855916,873.4294382999999,11318.48218,7271.184529999998,4361.779215,1367.769897
2018,3,18,15,2018-03-18 21:00,12939.19702,1456.050598,2492.120748,929.6382751,11539.68669,7448.265584000002,4308.382772,1299.907786
2018,3,18,16,2018-03-18 22:00,12621.8798,1449.4722390000004,2500.170288,868.3422902000002,11577.49618,7213.816120999999,4173.970662,1335.990875
2018,3,18,17,2018-03-18 23:00,12814.31893,1511.576925,2462.360168,875.7867737,11813.2915,7027.289836,4091.342794,1388.653839
2018,3,18,18,2018-03-19 0:00,12571.57829,1491.5961,2446.179342000001,897.1500092,11952.4834,6974.279297,4048.02771,1443.838043
2018,3,18,19,2018-03-19 1:00,12036.88721,1409.299021,2473.697754,844.9207052000003,11368.90129,6558.967122,3838.719076,1350.584117
2018,3,18,20,2018-03-19 2:00,11178.65894,1245.963979,2426.3486940000007,786.9768117000001,10433.8064,5945.113892,3546.195536,1237.787364
2018,3,18,21,2018-03-19 3:00,10424.91585,1189.42983,2374.723918,753.688563,9498.857503,5374.356689,3221.070943,1171.8089699999996
2018,3,18,22,2018-03-19 4:00,9878.559326,1118.240743,2357.005941,720.7875417,8780.900065,4967.558675,2977.253235,1107.690542
2018,3,18,23,2018-03-19 5:00,9556.865316,1070.782857,2346.614176,703.0269063,8419.484701000001,4765.354004,2823.604126,1089.144226
2018,3,19,0,2018-03-19 6:00,9274.227295,1076.224843,2393.273499,690.0416819,8079.564534999998,4658.288737,2740.351318,1012.525055
2018,3,19,1,2018-03-19 7:00,9349.65332,1082.592763,2403.614482,691.5854238,7956.439737999999,4668.049072,2690.814962,985.434611
2018,3,19,2,2018-03-19 8:00,9675.098714,1085.759379,2375.825704,721.0289612,8246.532633,4811.2618,2725.168986,1060.981445
2018,3,19,3,2018-03-19 9:00,10402.53345,1194.177002,2423.158264,786.0997263999999,9160.20223,5200.181396,2913.355326000001,1141.044708
2018,3,19,4,2018-03-19 10:00,11176.92619,1350.303762,2519.734375,861.6117654999998,10441.23193,5646.597656,3218.333374,1241.306844
2018,3,19,5,2018-03-19 11:00,11257.35384,1200.063115,2555.309265,873.8366394,10631.08537,5597.553507,3179.259725,1255.650309
2018,3,19,6,2018-03-19 12:00,11379.46639,1410.342957,2548.85085,908.4126282,10638.51001,5581.581177,3218.482707,1261.147959
2018,3,19,7,2018-03-19 13:00,11699.79574,1460.792206,2563.195658,963.1396027,10831.8658,5710.539185000001,3350.155823,1247.58609
2018,3,19,8,2018-03-19 14:00,11992.0092,1465.950836,2571.39622,958.5443624,11000.36564,5864.388346,3552.8779090000007,1237.027974
2018,3,19,9,2018-03-19 15:00,12256.41463,1470.827616,2557.152832,956.2057241,11082.42456,6018.852946,3734.250773,1223.847931
2018,3,19,10,2018-03-19 16:00,12577.21143,1501.363627,2537.401306,957.4478404,11137.02743,6174.64266,3883.891622,1209.182912
2018,3,19,11,2018-03-19 17:00,13034.11491,1499.593933,2565.921143,934.8101705,11212.89103,6325.508789,4022.00529,1178.910756
2018,3,19,12,2018-03-19 18:00,13221.35856,1467.728505,2560.254598,800.6031367,11202.5319,6472.869954,4079.226888,1519.24527
2018,3,19,13,2018-03-19 19:00,13406.4585,1569.432109,2575.583761,901.4732869,11128.74609,6647.851603,4163.915649000001,1311.239787
2018,3,19,14,2018-03-19 20:00,13396.03841,1532.5917869999996,2557.272603000001,924.1158142,11122.7784,6822.716553,4178.494385,1218.696686
2018,3,19,15,2018-03-19 21:00,13027.85807,1523.244008,2537.753316,928.4551646,11137.97974,6927.126668000001,4116.480164000001,1259.965342
2018,3,19,16,2018-03-19 22:00,12555.30265,1509.500549,2504.713664,905.0195007,11050.40666,6760.687459000002,3981.789225,1305.073802
2018,3,19,17,2018-03-19 23:00,12340.49113,1511.222015,2509.058777,925.7149862,11390.98372,6672.527384,3829.382019,1308.382029
2018,3,19,18,2018-03-20 0:00,11988.89453,1523.895477,2555.108866,930.3528544,11514.13143,6603.314372,3802.778748,1371.221812
2018,3,19,19,2018-03-20 1:00,11260.40063,1366.5822039999996,2507.010071,882.3791504000002,10923.05347,6146.632161,3564.064107,1349.410756
2018,3,19,20,2018-03-20 2:00,10333.19328,1297.111399,2516.142883,827.7557423999998,9901.213298,5491.89091,3192.473653,1206.619517
2018,3,19,21,2018-03-20 3:00,9556.465332,1167.08254,2506.416667,784.9536489,9062.784424,4877.90804,2879.733398,1081.18985
2018,3,19,22,2018-03-20 4:00,8964.478434,1099.698975,2483.129354,752.188914,8582.732015000001,4511.071493,2634.326152,1031.00708
